MALADIE,DEBUTSEM,PROVINCE,ZONE_SANTE,POP,TOTALCAS,TOTALDECES,LETAL,ATTAQ
Pneumonie,2023-01-30,Kinshasa,Limete,339158.0,36.0,0.0,0.0,10.61
Pneumonie,2023-01-30,Kinshasa,Masina I,685789.0,122.0,0.0,0.0,17.79
Pneumonie,2023-01-30,Kinshasa,Masina Ii,404898.0,13.0,0.0,0.0,3.21
Pneumonie,2023-01-30,Kinshasa,Matete,355580.0,8.0,0.0,0.0,2.25
Pneumonie,2023-01-30,Kinshasa,Mont Ngafula I,389599.0,48.0,0.0,0.0,12.32
Pneumonie,2023-01-30,Kinshasa,Mont Ngafula Ii,262451.0,13.0,0.0,0.0,4.95
Pneumonie,2023-01-30,Kinshasa,Ndjili,413440.0,31.0,0.0,0.0,7.5
Pneumonie,2023-01-30,Kinshasa,Ngaba,234151.0,168.0,0.0,0.0,71.75
Pneumonie,2023-01-30,Kinshasa,Ngiri Ngiri,343152.0,35.0,0.0,0.0,10.2
Pneumonie,2023-01-30,Kinshasa,Nsele,492326.0,70.0,0.0,0.0,14.22
Pneumonie,2023-01-30,Kongo Central,Boma,0.0,11.0,0.0,0.0,0.0
Pneumonie,2023-01-30,Kongo Central,Boma Bungu,60412.0,2.0,0.0,0.0,3.31
Pneumonie,2023-01-30,Kongo Central,Kangu,73154.0,13.0,0.0,0.0,17.77
Pneumonie,2023-01-30,Kongo Central,Kimpese,160442.0,5.0,0.0,0.0,3.12
Pneumonie,2023-01-30,Kongo Central,Kimvula,135052.0,4.0,0.0,0.0,2.96
Pneumonie,2023-01-30,Kongo Central,Kinkonzi,49977.0,23.0,0.0,0.0,46.02
Pneumonie,2023-01-30,Kongo Central,Kisantu,131141.0,77.0,0.0,0.0,58.72
Pneumonie,2023-01-30,Kongo Central,Kitona,68295.0,1.0,0.0,0.0,1.46
Pneumonie,2023-01-30,Kongo Central,Kizu,46860.0,1.0,0.0,0.0,2.13
Pneumonie,2023-01-30,Kongo Central,Lukula,124799.0,8.0,0.0,0.0,6.41
Pneumonie,2023-01-30,Kongo Central,Matadi,112904.0,2.0,0.0,0.0,1.77
Pneumonie,2023-01-30,Kongo Central,Mbanza Ngungu,80572.0,23.0,0.0,0.0,28.55
Pneumonie,2023-01-30,Kongo Central,Moanda,109058.0,3.0,0.0,0.0,2.75
Pneumonie,2023-01-30,Kongo Central,Ngidinga,93895.0,14.0,0.0,0.0,14.91
Pneumonie,2023-01-30,Kwango,Boko,268371.0,53.0,0.0,0.0,19.75
Pneumonie,2023-01-30,Kwango,Feshi,183522.0,63.0,0.0,0.0,34.33
Pneumonie,2023-01-30,Kwango,Kahemba,321011.0,25.0,0.0,0.0,7.79
Pneumonie,2023-01-30,Kwango,Kenge,329802.0,4.0,0.0,0.0,1.21
Pneumonie,2023-01-30,Kwango,Kisandji,149071.0,23.0,0.0,0.0,15.43
Pneumonie,2023-01-30,Kwango,Mwela Lembwa,123420.0,23.0,0.0,0.0,18.64
Pneumonie,2023-01-30,Kwango,Panzi,220265.0,15.0,0.0,0.0,6.81
Pneumonie,2023-01-30,Kwango,Tembo,121642.0,9.0,0.0,0.0,7.4
Pneumonie,2023-01-30,Kwango,Wamba Lwadi,141627.0,50.0,0.0,0.0,35.3
Pneumonie,2023-01-30,Kwilu,Bandundu,223665.0,3.0,0.0,0.0,1.34
Pneumonie,2023-01-30,Kwilu,Bulungu,347987.0,47.0,0.0,0.0,13.51
Pneumonie,2023-01-30,Kwilu,Djuma,274057.0,29.0,0.0,0.0,10.58
Pneumonie,2023-01-30,Kwilu,Gungu,315000.0,15.0,0.0,0.0,4.76
Pneumonie,2023-01-30,Kwilu,Idiofa,365897.0,39.0,0.0,0.0,10.66
Pneumonie,2023-01-30,Kwilu,Ipamu,263581.0,22.0,0.0,0.0,8.35
Pneumonie,2023-01-30,Kwilu,Kikongo,236682.0,28.0,0.0,0.0,11.83
Pneumonie,2023-01-30,Kwilu,Kikwit Nord,294845.0,50.0,0.0,0.0,16.96
Pneumonie,2023-01-30,Kwilu,Kikwit Sud,322727.0,55.0,0.0,0.0,17.04
Pneumonie,2023-01-30,Kwilu,Lusanga,344362.0,7.0,0.0,0.0,2.03
Pneumonie,2023-01-30,Kwilu,Moanza,216516.0,2.0,0.0,0.0,0.92
Pneumonie,2023-01-30,Kwilu,Mokala,274599.0,52.0,1.0,1.92,18.94
Pneumonie,2023-01-30,Kwilu,Mosango,153394.0,4.0,0.0,0.0,2.61
Pneumonie,2023-01-30,Kwilu,Mungindu,161928.0,41.0,0.0,0.0,25.32
Pneumonie,2023-01-30,Kwilu,Vanga,359711.0,9.0,1.0,11.11,2.5
Pneumonie,2023-01-30,Kwilu,Yasa Bonga,281849.0,1.0,0.0,0.0,0.35
Pneumonie,2023-01-30,Lualaba,Dilala,86156.0,104.0,0.0,0.0,120.71
Pneumonie,2023-01-30,Lualaba,Dilolo,114210.0,10.0,0.0,0.0,8.76
Pneumonie,2023-01-30,Lualaba,Fungurume,80304.0,8.0,0.0,0.0,9.96
Pneumonie,2023-01-30,Lualaba,Kafakumba,86556.0,16.0,0.0,0.0,18.49
Pneumonie,2023-01-30,Lualaba,Kalamba,70322.0,11.0,0.0,0.0,15.64
Pneumonie,2023-01-30,Lualaba,Kanzenze,48479.0,3.0,0.0,0.0,6.19
Pneumonie,2023-01-30,Lualaba,Kapanga,106792.0,3.0,0.0,0.0,2.81
Pneumonie,2023-01-30,Lualaba,Kasaji,182368.0,132.0,0.0,0.0,72.38
Pneumonie,2023-01-30,Lualaba,Lubudi,58670.0,51.0,1.0,1.96,86.93
Pneumonie,2023-01-30,Lualaba,Manika,162195.0,66.0,0.0,0.0,40.69
Pneumonie,2023-01-30,Lualaba,Mutshatsha,71445.0,10.0,0.0,0.0,14.0
Pneumonie,2023-01-30,Lualaba,Sandoa,151106.0,38.0,0.0,0.0,25.15
Pneumonie,2023-01-30,Mai Ndombe,Bandjow Moke,317192.0,128.0,0.0,0.0,40.35
Pneumonie,2023-01-30,Mai Ndombe,Bokoro,276030.0,3.0,0.0,0.0,1.09
Pneumonie,2023-01-30,Mai Ndombe,Bolobo,172678.0,16.0,0.0,0.0,9.27
Pneumonie,2023-01-30,Mai Ndombe,Mimia,69929.0,6.0,0.0,0.0,8.58
Pneumonie,2023-01-30,Mai Ndombe,Nioki,203704.0,5.0,0.0,0.0,2.45
Pneumonie,2023-01-30,Mai Ndombe,Ntandembelo,109172.0,19.0,0.0,0.0,17.4
Pneumonie,2023-01-30,Mai Ndombe,Oshwe,372918.0,10.0,0.0,0.0,2.68
Pneumonie,2023-01-30,Mai Ndombe,Pendjwa,109889.0,113.0,0.0,0.0,102.83
Pneumonie,2023-01-30,Mai Ndombe,Yumbi,146640.0,63.0,0.0,0.0,42.96
Pneumonie,2023-01-30,Maniema,Ferekeni,52144.0,2.0,0.0,0.0,3.84
Pneumonie,2023-01-30,Maniema,Kalima,113270.0,22.0,0.0,0.0,19.42
Pneumonie,2023-01-30,Maniema,Kasongo,158726.0,13.0,0.0,0.0,8.19
Pneumonie,2023-01-30,Maniema,Kindu,81957.0,27.0,0.0,0.0,32.94
Pneumonie,2023-01-30,Maniema,Lubutu,99382.0,22.0,0.0,0.0,22.14
Pneumonie,2023-01-30,Maniema,Lusangi,116225.0,4.0,0.0,0.0,3.44
Pneumonie,2023-01-30,Maniema,Obokote,62779.0,40.0,0.0,0.0,63.72
Pneumonie,2023-01-30,Maniema,Punia,118762.0,70.0,0.0,0.0,58.94
Pneumonie,2023-01-30,Maniema,Saramabila,99368.0,9.0,0.0,0.0,9.06
Pneumonie,2023-01-30,Mongala,Bongandanga,198862.0,70.0,0.0,0.0,35.2
Pneumonie,2023-01-30,Mongala,Bosomanzi,202490.0,177.0,0.0,0.0,87.41
Pneumonie,2023-01-30,Mongala,Bosomondanda,208564.0,2.0,0.0,0.0,0.96
Pneumonie,2023-01-30,Mongala,Bosondjo,273742.0,133.0,0.0,0.0,48.59
Pneumonie,2023-01-30,Mongala,Bumba,301424.0,8.0,0.0,0.0,2.65
Pneumonie,2023-01-30,Mongala,Lisala,391232.0,114.0,0.0,0.0,29.14
Pneumonie,2023-01-30,Mongala,Lolo,190310.0,10.0,0.0,0.0,5.25
Pneumonie,2023-01-30,Mongala,Pimu,331469.0,46.0,0.0,0.0,13.88
Pneumonie,2023-01-30,Mongala,Yamaluka,190009.0,8.0,0.0,0.0,4.21
Pneumonie,2023-01-30,Mongala,Yambuku,384968.0,79.0,0.0,0.0,20.52
Pneumonie,2023-01-30,Nord Kivu,Beni,378770.0,7.0,0.0,0.0,1.85
Pneumonie,2023-01-30,Nord Kivu,Itebero,73005.0,53.0,0.0,0.0,72.6
Pneumonie,2023-01-30,Nord Kivu,Kamango,66930.0,5.0,0.0,0.0,7.47
Pneumonie,2023-01-30,Nord Kivu,Kayna,304370.0,31.0,0.0,0.0,10.18
Pneumonie,2023-01-30,Nord Kivu,Kibua,57978.0,17.0,0.0,0.0,29.32
Pneumonie,2023-01-30,Nord Kivu,Kirotshe,316288.0,59.0,0.0,0.0,18.65
Pneumonie,2023-01-30,Nord Kivu,Masisi,337943.0,122.0,0.0,0.0,36.1
Pneumonie,2023-01-30,Nord Kivu,Mweso,237179.0,253.0,0.0,0.0,106.67
Pneumonie,2023-01-30,Nord Kivu,Rwanguba,201194.0,33.0,0.0,0.0,16.4
Pneumonie,2023-01-30,Nord Kivu,Vuhovi,111366.0,22.0,0.0,0.0,19.75
Pneumonie,2023-01-30,Nord Ubangi,Abuzi,100105.0,42.0,0.0,0.0,41.96
Pneumonie,2023-01-30,Nord Ubangi,Bili,227634.0,74.0,0.0,0.0,32.51
Pneumonie,2023-01-30,Nord Ubangi,Bosobolo,213412.0,22.0,0.0,0.0,10.31
Pneumonie,2023-01-30,Nord Ubangi,Businga,155696.0,75.0,0.0,0.0,48.17
Pneumonie,2023-01-30,Nord Ubangi,Karawa,323356.0,97.0,0.0,0.0,30.0
Pneumonie,2023-01-30,Nord Ubangi,Mobayi Mbongo,171823.0,7.0,0.0,0.0,4.07
Pneumonie,2023-01-30,Nord Ubangi,Wapinda,95857.0,46.0,0.0,0.0,47.99
Pneumonie,2023-01-30,Nord Ubangi,Yakoma,133570.0,51.0,0.0,0.0,38.18
Pneumonie,2023-01-30,Sankuru,Bena Dibele,161985.0,61.0,0.0,0.0,37.66
Pneumonie,2023-01-30,Sankuru,Dikungu,187472.0,66.0,0.0,0.0,35.21
Pneumonie,2023-01-30,Sankuru,Djalo Djeka,116497.0,90.0,0.0,0.0,77.26
Pneumonie,2023-01-30,Sankuru,Katako Kombe,171220.0,2.0,0.0,0.0,1.17
Pneumonie,2023-01-30,Sankuru,Lodja,423451.0,81.0,0.0,0.0,19.13
Pneumonie,2023-01-30,Sankuru,Lomela,160802.0,101.0,0.0,0.0,62.81
Pneumonie,2023-01-30,Sankuru,Ototo,179966.0,9.0,0.0,0.0,5.0
Pneumonie,2023-01-30,Sankuru,Pania Mutombo,113692.0,9.0,0.0,0.0,7.92
Pneumonie,2023-01-30,Sankuru,Tshudi Loto,102512.0,48.0,0.0,0.0,46.82
Pneumonie,2023-01-30,Sankuru,Tshumbe,136579.0,71.0,0.0,0.0,51.98
Pneumonie,2023-01-30,Sankuru,Wembo Nyama,136222.0,9.0,0.0,0.0,6.61
Pneumonie,2023-01-30,Sud Kivu,Bagira Kasha,124346.0,18.0,0.0,0.0,14.48
Pneumonie,2023-01-30,Sud Kivu,Fizi,105269.0,871.0,1.0,0.11,827.4
Pneumonie,2023-01-30,Sud Kivu,Ibanda,200689.0,29.0,0.0,0.0,14.45
Pneumonie,2023-01-30,Sud Kivu,Itombwe,61000.0,76.0,0.0,0.0,124.59
Pneumonie,2023-01-30,Sud Kivu,Kabare,136183.0,51.0,0.0,0.0,37.45
Pneumonie,2023-01-30,Sud Kivu,Kadutu,262627.0,17.0,0.0,0.0,6.47
Pneumonie,2023-01-30,Sud Kivu,Kalonge,100768.0,56.0,1.0,1.79,55.57
Pneumonie,2023-01-30,Sud Kivu,Kamituga,154208.0,59.0,0.0,0.0,38.26
Pneumonie,2023-01-30,Sud Kivu,Kaniola,111505.0,96.0,0.0,0.0,86.09
Pneumonie,2023-01-30,Sud Kivu,Katana,126644.0,185.0,0.0,0.0,146.08
Pneumonie,2023-01-30,Sud Kivu,Kaziba,88900.0,81.0,0.0,0.0,91.11
Pneumonie,2023-01-30,Sud Kivu,Kitutu,103945.0,235.0,0.0,0.0,226.08
Pneumonie,2023-01-30,Sud Kivu,Lemera,136689.0,51.0,0.0,0.0,37.31
Pneumonie,2023-01-30,Sud Kivu,Lulingu,135497.0,57.0,0.0,0.0,42.07
Pneumonie,2023-01-30,Sud Kivu,Miti Murhesa,145949.0,45.0,0.0,0.0,30.83
Pneumonie,2023-01-30,Sud Kivu,Mubumbano,134748.0,46.0,0.0,0.0,34.14
Pneumonie,2023-01-30,Sud Kivu,Mulungu,173330.0,7.0,0.0,0.0,4.04
Pneumonie,2023-01-30,Sud Kivu,Mwenga,158457.0,8.0,0.0,0.0,5.05
Pneumonie,2023-01-30,Sud Kivu,Nundu,120129.0,235.0,2.0,0.85,195.62
Pneumonie,2023-01-30,Sud Kivu,Nyangezi,85706.0,29.0,0.0,0.0,33.84
Pneumonie,2023-01-30,Sud Kivu,Nyantende,67016.0,47.0,0.0,0.0,70.13
Pneumonie,2023-01-30,Sud Kivu,Shabunda Centre,145488.0,129.0,0.0,0.0,88.67
Pneumonie,2023-01-30,Sud Kivu,Walungu,197810.0,81.0,0.0,0.0,40.95
Pneumonie,2023-01-30,Sud Ubangi,Bangabola,178726.0,28.0,0.0,0.0,15.67
Pneumonie,2023-01-30,Sud Ubangi,Bogosenubea,169392.0,48.0,0.0,0.0,28.34
Pneumonie,2023-01-30,Sud Ubangi,Bokonzi,378370.0,478.0,0.0,0.0,126.33
Pneumonie,2023-01-30,Sud Ubangi,Bominenge,169384.0,200.0,0.0,0.0,118.07
Pneumonie,2023-01-30,Sud Ubangi,Bulu,140300.0,46.0,0.0,0.0,32.79
Pneumonie,2023-01-30,Sud Ubangi,Kungu,102686.0,70.0,0.0,0.0,68.17
Pneumonie,2023-01-30,Sud Ubangi,Libenge,384558.0,608.0,0.0,0.0,158.1
Pneumonie,2023-01-30,Sud Ubangi,Mawuya,170258.0,18.0,0.0,0.0,10.57
Pneumonie,2023-01-30,Sud Ubangi,Mbaya,121948.0,24.0,0.0,0.0,19.68
Pneumonie,2023-01-30,Sud Ubangi,Ndage,120772.0,22.0,0.0,0.0,18.22
Pneumonie,2023-01-30,Tshopo,Basoko,216646.0,66.0,0.0,0.0,30.46
Pneumonie,2023-01-30,Tshopo,Bengamisa,145183.0,28.0,0.0,0.0,19.29
Pneumonie,2023-01-30,Tshopo,Isangi,204438.0,37.0,0.0,0.0,18.1
Pneumonie,2023-01-30,Tshopo,Kabondo,210895.0,9.0,0.0,0.0,4.27
Pneumonie,2023-01-30,Tshopo,Lowa,164089.0,9.0,0.0,0.0,5.48
Pneumonie,2023-01-30,Tshopo,Lubunga,188877.0,31.0,0.0,0.0,16.41
Pneumonie,2023-01-30,Tshopo,Makiso Kisangan,399706.0,33.0,0.0,0.0,8.26
Pneumonie,2023-01-30,Tshopo,Mangobo,264495.0,7.0,0.0,0.0,2.65
Pneumonie,2023-01-30,Tshopo,Opala,164737.0,7.0,0.0,0.0,4.25
Pneumonie,2023-01-30,Tshopo,Opienge,78950.0,4.0,0.0,0.0,5.07
Pneumonie,2023-01-30,Tshopo,Ubundu,126458.0,12.0,0.0,0.0,9.49
Pneumonie,2023-01-30,Tshopo,Yabaondo,208448.0,58.0,0.0,0.0,27.82
Pneumonie,2023-01-30,Tshopo,Yahisuli,119898.0,3.0,0.0,0.0,2.5
Pneumonie,2023-01-30,Tshopo,Yakusu,203745.0,215.0,0.0,0.0,105.52
Pneumonie,2023-01-30,Tshopo,Yaleko,192687.0,9.0,0.0,0.0,4.67
Pneumonie,2023-01-30,Tshuapa,Befale,212280.0,9.0,0.0,0.0,4.24
Pneumonie,2023-01-30,Tshuapa,Boende,325616.0,36.0,0.0,0.0,11.06
Pneumonie,2023-01-30,Tshuapa,Bokungu,240788.0,65.0,0.0,0.0,26.99
Pneumonie,2023-01-30,Tshuapa,Djolu,563286.0,304.0,0.0,0.0,53.97
Pneumonie,2023-01-30,Tshuapa,Ikela,236984.0,44.0,0.0,0.0,18.57
Pneumonie,2023-01-30,Tshuapa,Lingomo,161934.0,6.0,0.0,0.0,3.71
Pneumonie,2023-01-30,Tshuapa,Mompono,170697.0,61.0,0.0,0.0,35.74
Pneumonie,2023-01-30,Tshuapa,Monkoto,166197.0,118.0,0.0,0.0,71.0
Pneumonie,2023-01-30,Tshuapa,Wema,137062.0,10.0,0.0,0.0,7.3
Pneumonie,2023-01-30,Tshuapa,Yalifafu,208926.0,65.0,0.0,0.0,31.11
Rage,2023-01-30,Ituri,Rimba,275818.0,1.0,0.0,0.0,0.36
Rage,2023-01-30,Kasai Oriental,Kasansa,259766.0,0.0,0.0,0.0,0.0
Rougeole,2023-01-30,Bas Uele,Ganga,118628.0,1.0,0.0,0.0,0.84
Rougeole,2023-01-30,Equateur,Basankusu,309721.0,1.0,0.0,0.0,0.32
Rougeole,2023-01-30,Equateur,Bikoro,194501.0,1.0,0.0,0.0,0.51
Rougeole,2023-01-30,Equateur,Bomongo,137842.0,11.0,0.0,0.0,7.98
Rougeole,2023-01-30,Haut Katanga,Kampemba,238177.0,2.0,0.0,0.0,0.84
Rougeole,2023-01-30,Haut Katanga,Kashobwe,9152.0,35.0,0.0,0.0,382.43
Rougeole,2023-01-30,Haut Katanga,Katuba,179154.0,2.0,0.0,0.0,1.12
Rougeole,2023-01-30,Haut Katanga,Kilwa,200232.0,10.0,0.0,0.0,4.99
Rougeole,2023-01-30,Haut Katanga,Lubumbashi,131274.0,1.0,0.0,0.0,0.76
Rougeole,2023-01-30,Haut Katanga,Mufunga Sampwe,135583.0,1.0,0.0,0.0,0.74
Rougeole,2023-01-30,Haut Katanga,Panda,51598.0,3.0,0.0,0.0,5.81
Rougeole,2023-01-30,Haut Katanga,Rwashi,159294.0,1.0,0.0,0.0,0.63
Rougeole,2023-01-30,Haut Uele,Aba,120859.0,1.0,0.0,0.0,0.83
Rougeole,2023-01-30,Haut Uele,Rungu,97116.0,3.0,0.0,0.0,3.09
Rougeole,2023-01-30,Ituri,Angumu,220056.0,3.0,0.0,0.0,1.36
Rougeole,2023-01-30,Ituri,Ariwara,270602.0,3.0,0.0,0.0,1.11
Rougeole,2023-01-30,Ituri,Aru,236946.0,3.0,0.0,0.0,1.27
Rougeole,2023-01-30,Ituri,Laybo,190668.0,9.0,0.0,0.0,4.72
Rougeole,2023-01-30,Ituri,Mambassa,126429.0,33.0,0.0,0.0,26.1
Rougeole,2023-01-30,Ituri,Mandima,192506.0,5.0,0.0,0.0,2.6
Rougeole,2023-01-30,Ituri,Nia Nia,0.0,2.0,1.0,50.0,0.0
Rougeole,2023-01-30,Kasai,Kalonda,524084.0,1.0,0.0,0.0,0.19
Rougeole,2023-01-30,Kasai Oriental,Bibanga,192525.0,6.0,0.0,0.0,3.12
Rougeole,2023-01-30,Kasai Oriental,Citenge,300296.0,14.0,0.0,0.0,4.66
Rougeole,2023-01-30,Kasai Oriental,Diulu,468328.0,7.0,0.0,0.0,1.49
Rougeole,2023-01-30,Kasai Oriental,Kabeya Kamuanga,251276.0,7.0,0.0,0.0,2.79
Rougeole,2023-01-30,Kasai Oriental,Kasansa,259766.0,0.0,0.0,0.0,0.0
Rougeole,2023-01-30,Kasai Oriental,Lukelenge,346890.0,2.0,0.0,0.0,0.58
Rougeole,2023-01-30,Kasai Oriental,Miabi,197160.0,3.0,0.0,0.0,1.52
Rougeole,2023-01-30,Kasai Oriental,Mpokolo,351952.0,2.0,0.0,0.0,0.57
Rougeole,2023-01-30,Kasai Oriental,Mukumbi,185878.0,1.0,0.0,0.0,0.54
Rougeole,2023-01-30,Kasai Oriental,Muya,420878.0,9.0,0.0,0.0,2.14
Rougeole,2023-01-30,Kasai Oriental,Nzaba,368680.0,2.0,0.0,0.0,0.54
Rougeole,2023-01-30,Kasai Oriental,Tshilenge,366204.0,3.0,0.0,0.0,0.82
Rougeole,2023-01-30,Kinshasa,Biyela,286983.0,3.0,0.0,0.0,1.05
Rougeole,2023-01-30,Kinshasa,Kisenso,485691.0,1.0,0.0,0.0,0.21
Rougeole,2023-01-30,Kinshasa,Lufungula,166066.0,4.0,0.0,0.0,2.41
Rougeole,2023-01-30,Kinshasa,Maluku I,285409.0,6.0,0.0,0.0,2.1
Rougeole,2023-01-30,Kinshasa,Masina Ii,404898.0,5.0,0.0,0.0,1.23
Rougeole,2023-01-30,Kinshasa,Mont Ngafula I,389599.0,1.0,0.0,0.0,0.26
Rougeole,2023-01-30,Kinshasa,Ndjili,413440.0,7.0,0.0,0.0,1.69
Rougeole,2023-01-30,Kinshasa,Ngiri Ngiri,343152.0,2.0,0.0,0.0,0.58
Rougeole,2023-01-30,Kinshasa,Nsele,492326.0,5.0,0.0,0.0,1.02
Rougeole,2023-01-30,Kongo Central,Kwimba,61805.0,16.0,0.0,0.0,25.89
Rougeole,2023-01-30,Kongo Central,Lukula,124799.0,2.0,0.0,0.0,1.6
Rougeole,2023-01-30,Kwilu,Bandundu,223665.0,2.0,0.0,0.0,0.89
Rougeole,2023-01-30,Kwilu,Bulungu,347987.0,1.0,0.0,0.0,0.29
Rougeole,2023-01-30,Kwilu,Kikongo,236682.0,1.0,0.0,0.0,0.42
Rougeole,2023-01-30,Kwilu,Kikwit Nord,294845.0,6.0,0.0,0.0,2.03
Rougeole,2023-01-30,Kwilu,Koshibanda,258699.0,2.0,0.0,0.0,0.77
Rougeole,2023-01-30,Kwilu,Masi Manimba,300887.0,2.0,0.0,0.0,0.66
Rougeole,2023-01-30,Kwilu,Mukedi,224509.0,10.0,0.0,0.0,4.45
Rougeole,2023-01-30,Kwilu,Yasa Bonga,281849.0,1.0,0.0,0.0,0.35
Rougeole,2023-01-30,Lualaba,Dilala,86156.0,3.0,0.0,0.0,3.48
Rougeole,2023-01-30,Lualaba,Kafakumba,86556.0,3.0,0.0,0.0,3.47
Rougeole,2023-01-30,Lualaba,Manika,162195.0,1.0,0.0,0.0,0.62
Rougeole,2023-01-30,Lualaba,Sandoa,151106.0,27.0,0.0,0.0,17.87
Rougeole,2023-01-30,Mai Ndombe,Kwamouth,194058.0,3.0,0.0,0.0,1.55
Rougeole,2023-01-30,Mai Ndombe,Nioki,203704.0,1.0,0.0,0.0,0.49
Rougeole,2023-01-30,Maniema,Kabambare,69767.0,6.0,0.0,0.0,8.6
Rougeole,2023-01-30,Maniema,Kalima,113270.0,2.0,0.0,0.0,1.77
Rougeole,2023-01-30,Maniema,Kampene,141709.0,1.0,0.0,0.0,0.71
Rougeole,2023-01-30,Maniema,Kasongo,158726.0,3.0,0.0,0.0,1.89
Rougeole,2023-01-30,Maniema,Kindu,81957.0,2.0,0.0,0.0,2.44
Rougeole,2023-01-30,Maniema,Lubutu,99382.0,23.0,0.0,0.0,23.14
Rougeole,2023-01-30,Maniema,Punia,118762.0,59.0,0.0,0.0,49.68
Rougeole,2023-01-30,Maniema,Samba,82552.0,1.0,0.0,0.0,1.21
Rougeole,2023-01-30,Maniema,Saramabila,99368.0,11.0,0.0,0.0,11.07
Rougeole,2023-01-30,Maniema,Tunda,54134.0,1.0,0.0,0.0,1.85
Rougeole,2023-01-30,Mongala,Binga,338563.0,4.0,0.0,0.0,1.18
Rougeole,2023-01-30,Mongala,Bosomondanda,208564.0,15.0,0.0,0.0,7.19
Rougeole,2023-01-30,Mongala,Bumba,301424.0,1.0,0.0,0.0,0.33
Rougeole,2023-01-30,Mongala,Lisala,391232.0,1.0,0.0,0.0,0.26
Rougeole,2023-01-30,Mongala,Pimu,331469.0,11.0,0.0,0.0,3.32
Rougeole,2023-01-30,Nord Kivu,Bambo,99937.0,49.0,0.0,0.0,49.03
Rougeole,2023-01-30,Nord Kivu,Beni,378770.0,12.0,0.0,0.0,3.17
Rougeole,2023-01-30,Nord Kivu,Binza,168322.0,38.0,1.0,2.63,22.58
Rougeole,2023-01-30,Nord Kivu,Goma,162718.0,7.0,0.0,0.0,4.3
Rougeole,2023-01-30,Nord Kivu,Itebero,73005.0,6.0,0.0,0.0,8.22
Rougeole,2023-01-30,Nord Kivu,Kalunguta,184140.0,1.0,0.0,0.0,0.54
Rougeole,2023-01-30,Nord Kivu,Karisimbi,470999.0,55.0,0.0,0.0,11.68
Rougeole,2023-01-30,Nord Kivu,Katoyi,149795.0,17.0,0.0,0.0,11.35
Rougeole,2023-01-30,Nord Kivu,Kibirizi,193561.0,24.0,0.0,0.0,12.4
Rougeole,2023-01-30,Nord Kivu,Kibua,57978.0,75.0,0.0,0.0,129.36
Rougeole,2023-01-30,Nord Kivu,Kirotshe,316288.0,42.0,0.0,0.0,13.28
Rougeole,2023-01-30,Nord Kivu,Mabalako,127438.0,2.0,0.0,0.0,1.57
Rougeole,2023-01-30,Nord Kivu,Masereka,162031.0,1.0,0.0,0.0,0.62
Rougeole,2023-01-30,Nord Kivu,Masisi,337943.0,59.0,0.0,0.0,17.46
Rougeole,2023-01-30,Nord Kivu,Mweso,237179.0,304.0,1.0,0.33,128.17
Rougeole,2023-01-30,Nord Kivu,Nyiragongo,63637.0,32.0,0.0,0.0,50.29
Rougeole,2023-01-30,Nord Kivu,Oicha,318770.0,201.0,2.0,1.0,63.05
Rougeole,2023-01-30,Nord Kivu,Pinga,141907.0,18.0,0.0,0.0,12.68
Rougeole,2023-01-30,Nord Kivu,Rutshuru,177411.0,13.0,2.0,15.38,7.33
Rougeole,2023-01-30,Nord Kivu,Walikale,216011.0,22.0,2.0,9.09,10.18
Rougeole,2023-01-30,Nord Ubangi,Abuzi,100105.0,0.0,0.0,0.0,0.0
Rougeole,2023-01-30,Nord Ubangi,Bili,227634.0,0.0,0.0,0.0,0.0
Rougeole,2023-01-30,Nord Ubangi,Bosobolo,213412.0,0.0,0.0,0.0,0.0
Rougeole,2023-01-30,Nord Ubangi,Businga,155696.0,0.0,0.0,0.0,0.0
Rougeole,2023-01-30,Nord Ubangi,Gbado Lite,180191.0,1.0,0.0,0.0,0.55
Rougeole,2023-01-30,Nord Ubangi,Karawa,323356.0,0.0,0.0,0.0,0.0
Rougeole,2023-01-30,Nord Ubangi,Loko,158570.0,2.0,0.0,0.0,1.26
Rougeole,2023-01-30,Nord Ubangi,Mobayi Mbongo,171823.0,1.0,0.0,0.0,0.58
Rougeole,2023-01-30,Nord Ubangi,Wapinda,95857.0,0.0,0.0,0.0,0.0
Rougeole,2023-01-30,Nord Ubangi,Yakoma,133570.0,0.0,0.0,0.0,0.0
Rougeole,2023-01-30,Sankuru,Dikungu,187472.0,3.0,0.0,0.0,1.6
Rougeole,2023-01-30,Sankuru,Djalo Djeka,116497.0,37.0,2.0,5.41,31.76
Rougeole,2023-01-30,Sankuru,Kole,166059.0,31.0,0.0,0.0,18.67
Rougeole,2023-01-30,Sankuru,Lomela,160802.0,25.0,2.0,8.0,15.55
Rougeole,2023-01-30,Sankuru,Omondjadi,199108.0,24.0,0.0,0.0,12.05
Rougeole,2023-01-30,Sankuru,Ototo,179966.0,56.0,0.0,0.0,31.12
Rougeole,2023-01-30,Sankuru,Pania Mutombo,113692.0,32.0,1.0,3.12,28.15
Rougeole,2023-01-30,Sankuru,Vanga Kete,167056.0,42.0,2.0,4.76,25.14
Rougeole,2023-01-30,Sankuru,Wembo Nyama,136222.0,3.0,0.0,0.0,2.2
Rougeole,2023-01-30,Sud Kivu,Bagira Kasha,124346.0,13.0,0.0,0.0,10.45
